fecha,buy_in,total_pagado,itm,posicion,total_jugadores,premio,tipo,jugadores_por_mesa,mesa_final,ciegas_iniciales,tiempo_de_ciega,registro_tardio,ciegas_en_burbuja
2025-04-28,"10,00","10,00",False,109,291,"0,00",MYSTERY,8,False,"25,00",5,"21,00","0,00"
2025-04-28,"20,00","20,00",False,66,91,"0,00",NORMAL,8,False,"250,00",3,"30,00","0,00"
2025-04-29,"20,00","20,00",False,111,210,"0,00",MYSTERY,8,False,"62,00",8,"85,00","0,00"
2025-04-29,"10,00","10,00",False,101,201,"0,00",PKO,6,False,"200,00",10,"145,00","0,00"
2025-04-29,"5,00","5,00",False,443,549,"0,00",PKO,6,False,"100,00",6,"76,00","0,00"
2025-04-29,"10,00","10,00",False,321,1005,"3,50",PKO,6,False,"100,00",6,"90,00","0,00"
2025-04-29,"10,00","10,00",True,102,600,"15,94",MYSTERY,8,False,"125,00",8,"110,00","8,00"
2025-04-29,"10,00","10,00",False,116,268,"0,00",PKO,6,False,"100,00",5,"70,00","0,00"
2025-04-29,"10,00","10,00",False,189,299,"2,25",PKO,6,False,"125,00",10,"121,00","0,00"
2025-04-29,"10,00","10,00",False,717,1932,"0,00",MYSTERY,6,False,"100,00",8,"105,00","0,00"
2025-04-29,"20,00","40,00",True,55,571,"40,38",MYSTERY,6,False,"62,00",10,"102,00","50,00"
2025-04-29,"10,00","10,00",False,844,2725,"1,00",PKO,6,False,"100,00",8,"100,00","0,00"
2025-04-29,"5,00","5,00",True,36,1752,"16,54",PKO,6,False,"100,00",5,"66,00","46,00"
2025-04-29,"10,00","10,00",False,1929,2932,"0,00",PKO,7,False,"200,00",7,"140,00","0,00"
2025-04-29,"5,00","5,00",False,349,1232,"0,00",NORMAL,9,False,"35,00",8,"50,00","0,00"
2025-04-29,"10,00","10,00",False,3422,4321,"0,00",PKO,6,False,"100,00",6,"70,00","0,00"
2025-04-29,"5,00","5,00",False,544,784,"0,00",MYSTERY,6,False,"80,00",5,"46,00","0,00"
2025-04-29,"10,00","10,00",False,1127,4920,"0,00",MYSTERY,6,False,"41,00",8,"51,00","0,00"
2025-05-06,"20,00","20,00",False,129,640,"0,00",MYSTERY,6,False,"100,00",10,"131,00","0,00"
2025-05-06,"5,00","10,00",False,2821,4493,"0,00",PKO,6,False,"100,00",5,"60,00","0,00"
2025-05-06,"10,00","10,00",False,6533,7632,"0,00",PKO,6,False,"100,00",8,"110,00","0,00"
2025-05-06,"5,00","10,00",False,1291,3220,"0,00",PKO,8,False,"100,00",10,"155,00","0,00"
2025-05-06,"5,00","5,00",False,554,2027,"1,69",PKO,6,False,"80,00",5,"42,00","0,00"
2025-05-06,"5,00","5,00",False,232,1097,"0,00",MYSTERY,6,False,"65,00",7,"40,00","0,00"
2025-05-06,"5,00","5,00",False,245,827,"0,00",NORMAL,6,False,"43,00",8,"60,00","0,00"
2025-05-06,"10,00","10,00",False,321,1321,"0,00",NORMAL,9,False,"40,00",10,"73,00","0,00"
2025-05-06,"5,00","5,00",False,110,859,"0,00",MYSTERY,6,False,"100,00",3,"41,00","0,00"
2025-05-06,"5,00","5,00",True,34,2210,"27,53",MYSTERY,6,False,"35,00",9,"52,00","71,00"
2025-05-07,"2,20","2,20",True,2,562,"94,00",PKO,8,True,"50,00",8,"75,00","54,00"
2025-05-07,"5,00","5,00",False,132,233,"0,00",MYSTERY,8,False,"34,00",8,"37,00","0,00"
2025-05-07,"5,00","5,00",False,321,674,"0,00",MYSTERY,6,False,"89,00",8,"42,00","0,00"
2025-05-07,"20,00","20,00",True,88,605,"34,52",MYSTERY,6,False,"50,00",10,"93,00","2,00"
2025-05-07,"4,76","4,76",False,3221,12212,"0,00",PKO,8,False,"35,00",10,"51,00","0,00"
2025-05-07,"13,22","13,22",False,1676,4345,"6,18",PKO,8,False,"81,00",10,"133,00","0,00"
2025-05-07,"22,00","22,00",False,1432,2323,"0,00",PKO,8,False,"45,00",10,"85,00","0,00"
2025-05-07,"8,82","8,82",False,4392,5595,"0,00",NORMAL,8,False,"32,00",10,"99,00","0,00"
2025-05-09,"10,00","10,00",True,2,896,"593,74",MYSTERY,6,True,"22,00",3,"11,00","7,00"
2025-05-12,"20,00","9,50",False,654,1323,"0,00",MYSTERY,8,False,"50,00",8,"80,00","0,00"
2025-05-12,"5,00","5,00",True,71,1675,"19,57",NORMAL,6,False,"15,00",7,"23,00","7,00"
2025-05-12,"10,00","10,00",False,756,1323,"0,00",MYSTERY,6,False,"27,00",6,"22,00","0,00"
2025-05-12,"5,00","5,00",False,239,1317,"0,00",MYSTERY,6,False,"100,00",5,"64,00","0,00"
2025-05-12,"10,00","10,00",False,422,1100,"0,00",PKO,6,False,"100,00",5,"69,00","0,00"
2025-05-13,"10,00","10,00",False,156,483,"0,00",NORMAL,6,False,"40,00",8,"43,00","0,00"
2025-05-13,"10,00","10,00",False,221,654,"0,00",PKO,6,False,"166,00",10,"131,00","0,00"
2025-05-13,"5,00","5,00",False,239,1304,"4,52",PKO,6,False,"100,00",5,"75,00","0,00"
2025-05-13,"20,00","20,00",False,121,665,"0,00",MYSTERY,6,False,"100,00",10,"148,00","0,00"
2025-05-13,"10,00","10,00",False,3321,3995,"0,00",PKO,6,False,"100,00",8,"120,00","0,00"
2025-05-13,"10,00","10,00",True,104,963,"15,03",MYSTERY,6,False,"28,00",8,"23,00","24,00"
2025-05-13,"5,00","5,00",False,1113,4312,"3,39",PKO,6,False,"100,00",5,"45,00","0,00"
2025-05-13,"10,00","10,00",False,872,1685,"0,00",MYSTERY,6,False,"50,00",9,"72,00","0,00"
2025-05-13,"10,00","10,00",False,776,1114,"0,00",MYSTERY,8,False,"100,00",8,"121,00","0,00"
2025-05-15,"5,00","5,00",False,1231,2344,"0,00",PKO,6,False,"70,00",5,"42,00","0,00"
2025-05-15,"10,00","10,00",False,233,825,"0,00",MYSTERY,6,False,"80,00",8,"90,00","0,00"
2025-05-15,"20,00","40,00",False,122,639,"0,00",MYSTERY,6,False,"62,00",10,"110,00","0,00"
2025-05-15,"10,00","10,00",False,332,542,"2,25",PKO,6,False,"50,00",10,"80,00","0,00"
2025-05-15,"5,00","5,00",False,544,987,"0,00",MYSTERY,6,False,"50,00",9,"90,00","0,00"
2025-05-15,"10,00","10,00",False,676,3432,"7,00",PKO,6,False,"100,00",8,"124,00","0,00"
2025-05-15,"10,00","10,00",False,343,1548,"5,63",PKO,8,False,"166,00",8,"140,00","0,00"
2025-05-15,"10,00","10,00",False,253,780,"0,00",NORMAL,6,False,"100,00",8,"80,00","0,00"
2025-05-15,"5,00","5,00",True,17,317,"25,69",PKO,6,False,"35,00",5,"29,00","40,00"
2025-05-15,"5,00","5,00",True,89,976,"8,34",MYSTERY,6,False,"25,00",3,"16,00","4,00"
2025-05-15,"5,00","5,00",False,299,2325,"4,01",MYSTERY,6,False,"20,00",9,"22,00","0,00"
2025-05-15,"5,00","5,00",False,1211,3421,"0,00",PKO,6,False,"100,00",3,"35,00","0,00"
2025-05-15,"10,00","10,00",False,431,788,"0,00",MYSTERY,8,False,"29,00",5,"28,00","0,00"
2025-05-15,"5,00","5,00",True,6,296,"61,78",MYSTERY,6,True,"10,00",3,"1,00","26,00"
2025-05-18,"10,00","10,00",False,897,1543,"0,00",MYSTERY,6,False,"30,00",9,"45,00","0,00"
2025-05-18,"10,00","20,00",True,260,1610,"9,71",PKO,8,False,"166,00",8,"135,00","19,00"
2025-05-18,"5,00","5,00",False,166,752,"0,00",NORMAL,8,False,"50,00",8,"31,00","0,00"
2025-05-18,"5,00","5,00",False,566,1732,"0,00",PKO,6,False,"50,00",5,"31,00","0,00"
2025-05-18,"5,00","5,00",False,574,1998,"0,00",MYSTERY,8,False,"32,00",8,"45,00","0,00"
2025-05-18,"10,00","10,00",False,3212,4531,"0,00",PKO,6,False,"51,00",7,"45,00","0,00"
2025-05-18,"5,00","5,00",False,284,1869,"0,00",MYSTERY,6,False,"100,00",7,"75,00","0,00"
2025-05-18,"5,00","5,00",False,821,1654,"0,00",PKO,6,False,"32,00",8,"43,00","0,00"
2025-05-18,"5,00","5,00",False,983,2321,"1,13",PKO,6,False,"41,00",2,"21,00","0,00"
2025-05-19,"10,00","20,00",False,653,1876,"0,00",PKO,8,False,"61,00",8,"100,00","0,00"
2025-05-19,"10,00","20,00",False,432,1232,"0,00",NORMAL,6,False,"41,00",7,"50,00","0,00"
2025-05-19,"5,00","5,00",False,871,2302,"0,00",MYSTERY,6,False,"50,00",7,"40,00","0,00"
2025-05-19,"5,00","5,00",True,101,750,"8,05",MYSTERY,8,False,"15,00",8,"9,00","5,00"
2025-05-19,"5,00","5,00",False,884,3061,"4,00",MYSTERY,6,False,"71,00",9,"100,00","0,00"
2025-05-19,"10,00","10,00",False,762,991,"0,00",PKO,6,False,"100,00",8,"112,00","0,00"
2025-05-19,"5,00","5,00",True,214,6374,"14,10",PKO,6,False,"100,00",6,"51,00","74,00"
2025-05-19,"5,00","5,00",False,200,575,"0,00",MYSTERY,6,False,"35,00",6,"60,00","0,00"
2025-05-19,"5,00","5,00",False,819,1654,"0,00",MYSTERY,6,False,"57,00",5,"35,00","0,00"
2025-05-19,"5,00","5,00",False,1123,2342,"0,00",MYSTERY,8,False,"16,00",8,"15,00","0,00"
